Day, Count
1, 2
2, 3
3, 1
4, 4
5, 8
6, 11
7, 7
8, 6
9, 2
10, 4
11, 4
12, 2
13, 1
14, 2
15, 2
16, 5
17, 2
18, 3
19, 2
20, 2
21, 2
22, 1
23, 0
24, 0
25, 1
26, 0
27, 0
28, 1
29, 1
30, 0
