Day, Count
1, 2
2, 1
3, 3
4, 1
5, 1
6, 0
7, 2
8, 3
9, 4
10, 4
11, 3
12, 3
13, 3
14, 2
15, 2
16, 0
17, 0
18, 0
19, 0
20, 1
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
