Day, Count
1, 1
2, 3
3, 4
4, 8
5, 6
6, 11
7, 8
8, 5
9, 3
10, 3
11, 2
12, 3
13, 2
14, 3
15, 2
16, 5
17, 3
18, 2
19, 0
20, 3
21, 1
22, 0
23, 1
24, 0
25, 1
26, 0
27, 0
28, 0
29, 0
30, 0
