Day, Count
1, 3
2, 2
3, 7
4, 3
5, 8
6, 7
7, 7
8, 5
9, 8
10, 2
11, 2
12, 2
13, 1
14, 2
15, 1
16, 0
17, 2
18, 0
19, 3
20, 1
21, 0
22, 0
23, 0
24, 0
25, 0
26, 1
27, 0
28, 0
29, 0
30, 0
