Day, Count
1, 2
2, 1
3, 3
4, 2
5, 5
6, 8
7, 5
8, 4
9, 3
10, 0
11, 2
12, 3
13, 4
14, 2
15, 3
16, 2
17, 4
18, 0
19, 1
20, 1
21, 0
22, 1
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
