Day, Count
1, 3
2, 2
3, 3
4, 7
5, 10
6, 10
7, 8
8, 4
9, 1
10, 2
11, 0
12, 0
13, 1
14, 0
15, 0
16, 1
17, 0
18, 0
19, 0
20, 0
21, 1
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 1
30, 0
