Day, Count
1, 4
2, 12
3, 12
4, 15
5, 17
6, 9
7, 4
8, 3
9, 1
10, 2
11, 2
12, 0
13, 0
14, 0
15, 0
16, 1
17, 1
18, 0
19, 0
20, 0
21, 1
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
