Day, Count
1, 3
2, 1
3, 2
4, 4
5, 3
6, 1
7, 4
8, 6
9, 2
10, 7
11, 4
12, 3
13, 3
14, 2
15, 2
16, 1
17, 0
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 1
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
