Day, Count
1, 2
2, 1
3, 1
4, 2
5, 1
6, 1
7, 4
8, 0
9, 0
10, 2
11, 2
12, 0
13, 0
14, 0
15, 1
16, 0
17, 0
18, 1
19, 0
20, 0
21, 1
22, 2
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
