Day, Count
1, 2
2, 4
3, 3
4, 3
5, 8
6, 5
7, 3
8, 6
9, 3
10, 1
11, 2
12, 4
13, 0
14, 0
15, 0
16, 0
17, 1
18, 0
19, 1
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
