Day, Count
1, 2
2, 5
3, 3
4, 4
5, 7
6, 5
7, 11
8, 4
9, 12
10, 10
11, 9
12, 2
13, 4
14, 0
15, 0
16, 1
17, 1
18, 1
19, 0
20, 0
21, 0
22, 1
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 1
