Day, Count
1, 1
2, 0
3, 2
4, 3
5, 5
6, 6
7, 5
8, 7
9, 4
10, 6
11, 3
12, 4
13, 2
14, 1
15, 1
16, 0
17, 0
18, 0
19, 0
20, 1
21, 1
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 1
