Day, Count
1, 3
2, 2
3, 1
4, 2
5, 3
6, 4
7, 4
8, 1
9, 4
10, 8
11, 3
12, 6
13, 3
14, 3
15, 3
16, 2
17, 5
18, 6
19, 3
20, 2
21, 1
22, 2
23, 0
24, 0
25, 0
26, 1
27, 0
28, 0
29, 0
30, 0
