Day, Count
1, 0
2, 3
3, 4
4, 7
5, 8
6, 8
7, 8
8, 1
9, 1
10, 0
11, 2
12, 0
13, 0
14, 0
15, 0
16, 0
17, 1
18, 1
19, 1
20, 5
21, 3
22, 3
23, 4
24, 2
25, 1
26, 2
27, 0
28, 1
29, 0
30, 0
