Day, Count
1, 1
2, 1
3, 3
4, 3
5, 2
6, 2
7, 3
8, 5
9, 6
10, 3
11, 7
12, 4
13, 3
14, 1
15, 2
16, 1
17, 0
18, 0
19, 0
20, 0
21, 0
22, 0
23, 1
24, 1
25, 0
26, 0
27, 1
28, 2
29, 2
30, 4
