Day, Count
1, 3
2, 2
3, 3
4, 3
5, 4
6, 4
7, 1
8, 3
9, 2
10, 1
11, 0
12, 1
13, 0
14, 1
15, 1
16, 1
17, 1
18, 3
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 1
26, 0
27, 0
28, 0
29, 0
30, 0
