Day, Count
1, 1
2, 0
3, 0
4, 2
5, 3
6, 5
7, 5
8, 8
9, 5
10, 4
11, 3
12, 2
13, 0
14, 1
15, 1
16, 2
17, 0
18, 0
19, 1
20, 0
21, 1
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
