Day, Count
1, 3
2, 3
3, 6
4, 8
5, 8
6, 10
7, 9
8, 6
9, 3
10, 2
11, 2
12, 3
13, 2
14, 1
15, 0
16, 0
17, 0
18, 1
19, 0
20, 0
21, 0
22, 0
23, 1
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
