Day, Count
1, 0
2, 4
3, 5
4, 4
5, 9
6, 7
7, 6
8, 6
9, 6
10, 5
11, 5
12, 3
13, 0
14, 2
15, 0
16, 1
17, 0
18, 0
19, 1
20, 1
21, 3
22, 2
23, 2
24, 3
25, 1
26, 1
27, 3
28, 0
29, 0
30, 0
