Day, Count
1, 0
2, 0
3, 2
4, 1
5, 2
6, 3
7, 1
8, 3
9, 5
10, 4
11, 4
12, 3
13, 1
14, 1
15, 1
16, 2
17, 0
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 1
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
