Day, Count
1, 1
2, 3
3, 2
4, 2
5, 0
6, 0
7, 3
8, 6
9, 2
10, 1
11, 0
12, 1
13, 0
14, 0
15, 0
16, 0
17, 0
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 1
30, 0
