Day, Count
1, 1
2, 1
3, 2
4, 4
5, 6
6, 3
7, 3
8, 2
9, 1
10, 0
11, 1
12, 0
13, 0
14, 0
15, 0
16, 0
17, 1
18, 0
19, 1
20, 2
21, 3
22, 3
23, 1
24, 1
25, 1
26, 0
27, 1
28, 2
29, 1
30, 2
