Day, Count
1, 2
2, 2
3, 6
4, 2
5, 9
6, 6
7, 5
8, 6
9, 2
10, 3
11, 1
12, 1
13, 2
14, 1
15, 2
16, 1
17, 1
18, 0
19, 0
20, 0
21, 0
22, 0
23, 1
24, 0
25, 0
26, 1
27, 1
28, 0
29, 0
30, 0
