Day, Count
1, 0
2, 0
3, 3
4, 2
5, 3
6, 5
7, 3
8, 5
9, 3
10, 3
11, 0
12, 1
13, 3
14, 3
15, 5
16, 6
17, 3
18, 4
19, 1
20, 1
21, 2
22, 0
23, 1
24, 0
25, 0
26, 1
27, 0
28, 0
29, 1
30, 0
