Day, Count
1, 0
2, 1
3, 0
4, 2
5, 5
6, 7
7, 4
8, 1
9, 1
10, 2
11, 2
12, 1
13, 0
14, 1
15, 1
16, 1
17, 0
18, 1
19, 1
20, 0
21, 1
22, 2
23, 2
24, 5
25, 4
26, 3
27, 1
28, 2
29, 1
30, 0
