Day, Count
1, 4
2, 4
3, 6
4, 9
5, 9
6, 10
7, 9
8, 6
9, 4
10, 1
11, 0
12, 2
13, 1
14, 0
15, 0
16, 0
17, 0
18, 0
19, 1
20, 0
21, 1
22, 1
23, 0
24, 0
25, 1
26, 0
27, 0
28, 1
29, 2
30, 0
