Day, Count
1, 1
2, 1
3, 3
4, 4
5, 10
6, 12
7, 3
8, 7
9, 4
10, 2
11, 0
12, 0
13, 1
14, 3
15, 1
16, 2
17, 1
18, 4
19, 4
20, 5
21, 4
22, 2
23, 2
24, 1
25, 1
26, 1
27, 0
28, 0
29, 1
30, 0
