Day, Count
1, 1
2, 2
3, 2
4, 2
5, 4
6, 1
7, 3
8, 4
9, 6
10, 6
11, 8
12, 3
13, 5
14, 5
15, 0
16, 2
17, 4
18, 3
19, 1
20, 2
21, 4
22, 5
23, 1
24, 5
25, 1
26, 1
27, 1
28, 1
29, 0
30, 1
