Day, Count
1, 0
2, 0
3, 1
4, 1
5, 2
6, 2
7, 4
8, 3
9, 2
10, 2
11, 2
12, 1
13, 1
14, 2
15, 1
16, 2
17, 0
18, 0
19, 0
20, 1
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 1
29, 0
30, 0
