Day, Count
1, 5
2, 6
3, 6
4, 6
5, 5
6, 2
7, 5
8, 2
9, 4
10, 1
11, 2
12, 1
13, 1
14, 0
15, 0
16, 0
17, 0
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
