Day, Count
1, 2
2, 1
3, 2
4, 2
5, 2
6, 3
7, 4
8, 7
9, 2
10, 8
11, 10
12, 3
13, 4
14, 1
15, 1
16, 1
17, 1
18, 0
19, 0
20, 2
21, 2
22, 1
23, 1
24, 4
25, 4
26, 4
27, 5
28, 2
29, 2
30, 1
