Day, Count
1, 1
2, 3
3, 1
4, 0
5, 4
6, 1
7, 1
8, 2
9, 0
10, 0
11, 0
12, 2
13, 0
14, 0
15, 1
16, 1
17, 0
18, 1
19, 0
20, 0
21, 1
22, 1
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
