Day, Count
1, 3
2, 1
3, 2
4, 1
5, 4
6, 2
7, 8
8, 5
9, 6
10, 2
11, 2
12, 1
13, 1
14, 0
15, 0
16, 0
17, 0
18, 2
19, 0
20, 1
21, 0
22, 1
23, 1
24, 5
25, 2
26, 8
27, 3
28, 7
29, 6
30, 2
