Day, Count
1, 4
2, 4
3, 2
4, 8
5, 9
6, 9
7, 5
8, 4
9, 3
10, 7
11, 8
12, 6
13, 5
14, 5
15, 1
16, 3
17, 0
18, 0
19, 1
20, 1
21, 2
22, 1
23, 1
24, 0
25, 0
26, 2
27, 0
28, 0
29, 0
30, 0
