Day, Count
1, 0
2, 1
3, 0
4, 2
5, 1
6, 2
7, 1
8, 3
9, 1
10, 3
11, 1
12, 3
13, 1
14, 2
15, 1
16, 2
17, 1
18, 2
19, 6
20, 2
21, 3
22, 2
23, 2
24, 2
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
