Day, Count
1, 1
2, 5
3, 2
4, 6
5, 3
6, 3
7, 3
8, 1
9, 3
10, 4
11, 6
12, 6
13, 2
14, 3
15, 2
16, 2
17, 2
18, 0
19, 1
20, 1
21, 1
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
