Day, Count
1, 5
2, 5
3, 6
4, 5
5, 11
6, 8
7, 6
8, 4
9, 3
10, 2
11, 3
12, 2
13, 0
14, 1
15, 0
16, 2
17, 0
18, 0
19, 0
20, 1
21, 1
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
