Day, Count
1, 1
2, 3
3, 2
4, 2
5, 5
6, 7
7, 4
8, 5
9, 4
10, 2
11, 2
12, 1
13, 1
14, 0
15, 0
16, 0
17, 0
18, 1
19, 1
20, 3
21, 3
22, 6
23, 5
24, 6
25, 2
26, 3
27, 0
28, 0
29, 1
30, 1
