Day, Count
1, 1
2, 3
3, 4
4, 10
5, 8
6, 4
7, 6
8, 4
9, 2
10, 1
11, 3
12, 4
13, 4
14, 8
15, 4
16, 3
17, 1
18, 1
19, 0
20, 1
21, 1
22, 0
23, 1
24, 2
25, 0
26, 1
27, 0
28, 0
29, 0
30, 0
