Day, Count
1, 2
2, 5
3, 5
4, 5
5, 7
6, 12
7, 9
8, 6
9, 11
10, 8
11, 5
12, 2
13, 3
14, 1
15, 0
16, 0
17, 0
18, 0
19, 1
20, 0
21, 0
22, 0
23, 0
24, 0
25, 1
26, 1
27, 0
28, 0
29, 0
30, 0
