Day, Count
1, 3
2, 4
3, 5
4, 8
5, 8
6, 13
7, 9
8, 3
9, 2
10, 3
11, 5
12, 4
13, 5
14, 8
15, 4
16, 4
17, 3
18, 1
19, 4
20, 2
21, 2
22, 1
23, 1
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
