Day, Count
1, 1
2, 2
3, 4
4, 10
5, 16
6, 14
7, 10
8, 11
9, 2
10, 4
11, 2
12, 1
13, 2
14, 1
15, 2
16, 0
17, 0
18, 1
19, 0
20, 2
21, 0
22, 0
23, 0
24, 1
25, 1
26, 0
27, 0
28, 0
29, 1
30, 0
