Day, Count
1, 1
2, 0
3, 2
4, 2
5, 2
6, 6
7, 4
8, 6
9, 7
10, 5
11, 4
12, 2
13, 2
14, 0
15, 0
16, 0
17, 0
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
