Day, Count
1, 4
2, 2
3, 5
4, 5
5, 6
6, 14
7, 12
8, 6
9, 2
10, 2
11, 0
12, 2
13, 3
14, 0
15, 5
16, 2
17, 3
18, 4
19, 2
20, 3
21, 3
22, 2
23, 0
24, 1
25, 1
26, 0
27, 0
28, 0
29, 1
30, 0
