Day, Count
1, 5
2, 5
3, 6
4, 9
5, 14
6, 10
7, 4
8, 4
9, 4
10, 5
11, 1
12, 0
13, 0
14, 1
15, 1
16, 2
17, 2
18, 5
19, 3
20, 4
21, 3
22, 4
23, 2
24, 4
25, 3
26, 3
27, 1
28, 1
29, 0
30, 1
