Day, Count
1, 3
2, 3
3, 6
4, 11
5, 11
6, 9
7, 8
8, 3
9, 3
10, 2
11, 2
12, 0
13, 0
14, 1
15, 0
16, 1
17, 1
18, 1
19, 1
20, 1
21, 0
22, 0
23, 0
24, 0
25, 1
26, 0
27, 0
28, 0
29, 0
30, 0
