Day, Count
1, 4
2, 4
3, 3
4, 3
5, 0
6, 3
7, 3
8, 1
9, 4
10, 2
11, 0
12, 2
13, 2
14, 1
15, 3
16, 0
17, 1
18, 1
19, 0
20, 1
21, 1
22, 1
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
