Day, Count
1, 3
2, 3
3, 3
4, 1
5, 2
6, 1
7, 3
8, 5
9, 5
10, 2
11, 2
12, 1
13, 0
14, 0
15, 2
16, 2
17, 2
18, 2
19, 1
20, 6
21, 3
22, 4
23, 6
24, 4
25, 1
26, 1
27, 1
28, 0
29, 1
30, 0
