Day, Count
1, 4
2, 2
3, 5
4, 7
5, 8
6, 8
7, 6
8, 6
9, 8
10, 6
11, 3
12, 3
13, 2
14, 2
15, 1
16, 0
17, 0
18, 1
19, 0
20, 0
21, 1
22, 0
23, 0
24, 2
25, 0
26, 1
27, 1
28, 0
29, 3
30, 5
