Day, Count
1, 5
2, 10
3, 9
4, 13
5, 10
6, 8
7, 8
8, 2
9, 2
10, 5
11, 3
12, 5
13, 3
14, 3
15, 2
16, 3
17, 4
18, 2
19, 1
20, 2
21, 1
22, 3
23, 0
24, 1
25, 1
26, 0
27, 0
28, 0
29, 0
30, 0
