Day, Count
1, 1
2, 0
3, 2
4, 2
5, 5
6, 3
7, 1
8, 2
9, 0
10, 1
11, 0
12, 0
13, 1
14, 0
15, 1
16, 0
17, 0
18, 0
19, 0
20, 1
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 1
30, 0
