Day, Count
1, 1
2, 3
3, 4
4, 4
5, 3
6, 5
7, 3
8, 3
9, 4
10, 3
11, 5
12, 2
13, 4
14, 0
15, 0
16, 1
17, 0
18, 0
19, 2
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 1
27, 0
28, 0
29, 0
30, 0
