Day, Count
1, 4
2, 2
3, 4
4, 7
5, 8
6, 7
7, 0
8, 4
9, 1
10, 2
11, 0
12, 2
13, 0
14, 2
15, 0
16, 0
17, 3
18, 1
19, 1
20, 1
21, 2
22, 0
23, 2
24, 0
25, 1
26, 1
27, 0
28, 0
29, 0
30, 0
