Day, Count
1, 2
2, 3
3, 6
4, 9
5, 6
6, 4
7, 3
8, 5
9, 1
10, 1
11, 0
12, 2
13, 2
14, 0
15, 1
16, 1
17, 0
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 1
26, 0
27, 0
28, 0
29, 0
30, 0
