Day, Count
1, 4
2, 2
3, 1
4, 0
5, 3
6, 0
7, 2
8, 3
9, 0
10, 2
11, 2
12, 1
13, 2
14, 1
15, 1
16, 2
17, 0
18, 0
19, 1
20, 1
21, 0
22, 0
23, 0
24, 1
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
