Day, Count
1, 5
2, 7
3, 9
4, 15
5, 7
6, 12
7, 4
8, 1
9, 3
10, 1
11, 0
12, 2
13, 2
14, 2
15, 3
16, 0
17, 1
18, 0
19, 1
20, 1
21, 0
22, 0
23, 1
24, 0
25, 0
26, 0
27, 0
28, 1
29, 0
30, 0
