Day, Count
1, 1
2, 2
3, 7
4, 2
5, 3
6, 4
7, 3
8, 3
9, 2
10, 1
11, 2
12, 1
13, 0
14, 1
15, 2
16, 2
17, 3
18, 0
19, 0
20, 0
21, 0
22, 2
23, 0
24, 1
25, 0
26, 0
27, 0
28, 1
29, 0
30, 0
