Day, Count
1, 3
2, 2
3, 3
4, 4
5, 7
6, 7
7, 3
8, 0
9, 3
10, 0
11, 0
12, 0
13, 0
14, 2
15, 1
16, 1
17, 0
18, 1
19, 0
20, 3
21, 1
22, 4
23, 8
24, 1
25, 3
26, 0
27, 2
28, 1
29, 0
30, 0
