Day, Count
1, 1
2, 0
3, 1
4, 1
5, 0
6, 0
7, 0
8, 0
9, 0
10, 0
11, 1
12, 0
13, 0
14, 0
15, 0
16, 0
17, 0
18, 1
19, 0
20, 1
21, 0
22, 2
23, 2
24, 4
25, 1
26, 1
27, 0
28, 0
29, 0
30, 1
