Day, Count
1, 2
2, 5
3, 10
4, 9
5, 5
6, 10
7, 5
8, 3
9, 4
10, 0
11, 0
12, 1
13, 1
14, 1
15, 0
16, 1
17, 0
18, 2
19, 2
20, 3
21, 4
22, 2
23, 4
24, 0
25, 2
26, 1
27, 0
28, 0
29, 0
30, 1
