Day, Count
1, 0
2, 1
3, 1
4, 3
5, 6
6, 3
7, 13
8, 6
9, 5
10, 4
11, 5
12, 4
13, 4
14, 1
15, 1
16, 3
17, 1
18, 2
19, 1
20, 0
21, 0
22, 0
23, 2
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
