Day, Count
1, 3
2, 4
3, 7
4, 7
5, 10
6, 3
7, 3
8, 8
9, 1
10, 1
11, 1
12, 1
13, 1
14, 2
15, 1
16, 1
17, 0
18, 2
19, 1
20, 0
21, 0
22, 0
23, 0
24, 1
25, 0
26, 1
27, 0
28, 0
29, 0
30, 0
