Day, Count
1, 0
2, 1
3, 1
4, 2
5, 1
6, 0
7, 4
8, 2
9, 3
10, 1
11, 2
12, 3
13, 2
14, 1
15, 0
16, 5
17, 1
18, 1
19, 0
20, 1
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
