Day, Count
1, 2
2, 0
3, 5
4, 5
5, 2
6, 4
7, 3
8, 5
9, 2
10, 2
11, 0
12, 1
13, 0
14, 1
15, 2
16, 0
17, 1
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
